symbol,FullName,Exchange,ISIN,Currency,Country
0OO.F,LASSONDE INDUST.INC. A,Frankfurt (FWB),CA5179071017,EUR,Germany
0OQ.F,INEO TECH CORP. NEW,Frankfurt (FWB),CA45674Q4097,EUR,Germany
0OT.F,"OCULAR THERAPEUT.DL-,0001",Frankfurt (FWB),US67576A1007,EUR,Germany
0OV1.F,OVS S.P.A.,Frankfurt (FWB),IT0005043507,EUR,Germany
0P0.F,"GALAXY DIGITAL     DL-,01",Frankfurt (FWB),US36317J2096,EUR,Germany
0P1A.F,"TURTLE BEACH      DL-,001",Frankfurt (FWB),US9004502061,EUR,Germany
0P3.F,KITS EYECARE LTD,Frankfurt (FWB),CA49804N1042,EUR,Germany
0P5.F,GENUIT GROUP (WI)  LS-001,Frankfurt (FWB),GB00BKRC5K31,EUR,Germany
0P7.F,"PAYLOCITY HLDG    DL-,001",Frankfurt (FWB),US70438V1061,EUR,Germany
0P8.F,PENUMBRA INC.,Frankfurt (FWB),US70975L1070,EUR,Germany
0P90.F,CLEANTEK INDUSTRIES INC.,Frankfurt (FWB),CA18453K2083,EUR,Germany
0PA0.F,PREMIER AFRICAN MINERALS,Frankfurt (FWB),VGG7223M1187,EUR,Germany
0PD0.F,"PINEWOOD TECH.GR. LS 1,0",Frankfurt (FWB),GB00BSB7BS06,EUR,Germany
0PE.F,"PETROLIA SE       DL 0,10",Frankfurt (FWB),CY0102630916,EUR,Germany
0PI.F,PIONEER CREDIT LTD,Frankfurt (FWB),AU000000PNC0,EUR,Germany
0PL.F,XTRACT ONE TECH.INC. O.N.,Frankfurt (FWB),CA98422Q1063,EUR,Germany
0PN.F,ACAST AB (PUBL),Frankfurt (FWB),SE0015960935,EUR,Germany
0PQ.F,"PROQR THERAPEUTICS EO-,04",Frankfurt (FWB),NL0010872495,EUR,Germany
0PR.F,BR HL.SC.TM TR.,Frankfurt (FWB),US09260E1055,EUR,Germany
0PT.F,"PROTHENA CORP. PLC DL-,01",Frankfurt (FWB),IE00B91XRN20,EUR,Germany
0PV2.F,MOOVLY MEDIA INC.,Frankfurt (FWB),CA61634Q1081,EUR,Germany
0PY.F,"PAYCOM SOFTWARE   DL -,01",Frankfurt (FWB),US70432V1026,EUR,Germany
0Q0.F,"STONECO  A  DL-,000079365",Frankfurt (FWB),KYG851581069,EUR,Germany
0Q2.F,"Q2 HLDGS INC.    DL-,0001",Frankfurt (FWB),US74736L1098,EUR,Germany
0Q30.F,BEYOND MEAT INC O.N.,Frankfurt (FWB),US08862E3071,EUR,Germany
0Q4.F,QUINSAM CAPITAL CORP.,Frankfurt (FWB),CA7487472010,EUR,Germany
0Q7.F,"NOVAL PROP. REAL EO 2,5",Frankfurt (FWB),GRS824003008,EUR,Germany
0Q8.F,COLUMBUS ENERGY S.A. ZY 7,Frankfurt (FWB),PLSTIGR00012,EUR,Germany
0QD.F,IMAGE SYSTEMS AB     SK 4,Frankfurt (FWB),SE0006421871,EUR,Germany
0QE.F,CORON.GL.RES. CDIS/10/1,Frankfurt (FWB),AU0000026122,EUR,Germany
0QF.F,"MODERNA INC.     DL-,0001",Frankfurt (FWB),US60770K1079,EUR,Germany
0QH.F,"RIMINI STREET    DL-,0001",Frankfurt (FWB),US76674Q1076,EUR,Germany
0QJ0.F,"HEXAGON PURUS ASA  NK 1,-",Frankfurt (FWB),NO0013751966,EUR,Germany
0QL0.F,VIRGIN GAL.HLDGS NEW O.N.,Frankfurt (FWB),US92766K4031,EUR,Germany
0QM.F,"ANGLER GAMING PLC EO -,01",Frankfurt (FWB),MT0000650102,EUR,Germany
0QN.F,ARES MNGMT CORP.CL.A,Frankfurt (FWB),US03990B1017,EUR,Germany
0QP.F,QINGDAO PORT INTL H  YC 1,Frankfurt (FWB),CNE100001SG2,EUR,Germany
0QQA.F,"FLEX LNG LTD       DL-,10",Frankfurt (FWB),BMG359472021,EUR,Germany
0QW.F,"WETHERSPOON (J D)  LS-,02",Frankfurt (FWB),GB0001638955,EUR,Germany
0QY0.F,QYOU MEDIA INC.,Frankfurt (FWB),CA77584B6026,EUR,Germany
0QZ.F,ALITHYA GROUP INC.,Frankfurt (FWB),CA01643B1067,EUR,Germany
0R1.F,ROYAL UNIBREW NAM.   DK 2,Frankfurt (FWB),DK0060634707,EUR,Germany
0R3.F,KIMBELL RTY PARTNERS L.P.,Frankfurt (FWB),US49435R1023,EUR,Germany
0R6.F,RESTAURANT BRANDS INTL,Frankfurt (FWB),CA76131D1033,EUR,Germany
0R7.F,"ROBERTET SA INH.  EO 2,50",Frankfurt (FWB),FR0000039091,EUR,Germany
0RB.F,OVERACTIVE MEDIA CORP.,Frankfurt (FWB),CA6901611047,EUR,Germany
0RJ.F,REDSUN PROPERTIES GROUP,Frankfurt (FWB),KYG7459A1013,EUR,Germany
0RL0.F,"RESERVOIR MEDIA  DL-,0001",Frankfurt (FWB),US76119X1054,EUR,Germany
0RP.F,TIZIANA LIFE SCIENCES LTD,Frankfurt (FWB),BMG889121031,EUR,Germany
0RQ.F,"SKANDIA GREENPOWER NK-,05",Frankfurt (FWB),NO0010931207,EUR,Germany
0RY.F,RHYTHM BIOSCIENCES LTD,Frankfurt (FWB),AU000000RHY2,EUR,Germany
0S0.F,"SITEO.LANDS.SUPP.INC.-,01",Frankfurt (FWB),US82982L1035,EUR,Germany
0S1.F,"ONEMAIN HOLDINGS   DL-,01",Frankfurt (FWB),US68268W1036,EUR,Germany
0S2.F,UNITED URBAN INV. CORP.,Frankfurt (FWB),JP3045540006,EUR,Germany
0S6.F,"CERENCE INC.      DL-,001",Frankfurt (FWB),US1567271093,EUR,Germany
0S7.F,SEVEN BANK LTD.,Frankfurt (FWB),JP3105220002,EUR,Germany
0SC.F,SENVEST CAPITAL INC.,Frankfurt (FWB),CA81731L1094,EUR,Germany
0SE0.F,SEZZLE INC.       O.N.,Frankfurt (FWB),US78435P1057,EUR,Germany
0SG.F,ENAD GLOBAL 7 AB,Frankfurt (FWB),SE0010520106,EUR,Germany
0SL.F,SCANDI STANDARD AB (PUBL),Frankfurt (FWB),SE0005999760,EUR,Germany
0SQ.F,SANKAMAP METALS INC.,Frankfurt (FWB),CA80104N1069,EUR,Germany
0ST.F,SOLWERS OYJ       EO 1,Frankfurt (FWB),FI4000452545,EUR,Germany
0SU.F,"DIGITALOCEAN HLD.-,000025",Frankfurt (FWB),US25402D1028,EUR,Germany
0SV.F,STORAGEVAULT CANADA INC.,Frankfurt (FWB),CA86212H1055,EUR,Germany
0SZ.F,"READY CAPITAL   DL.-,0001",Frankfurt (FWB),US75574U1016,EUR,Germany
0T20.F,"TRAWS PHARMA INC.  DL-,01",Frankfurt (FWB),US68232V8845,EUR,Germany
0T3.F,BORESIGHT LTD     O.N.,Frankfurt (FWB),AU0000467094,EUR,Germany
0T5.F,"TURNING POINT BRA. DL-,01",Frankfurt (FWB),US90041L1052,EUR,Germany
0T6.F,TRIBOO S.P.A.,Frankfurt (FWB),IT0005001554,EUR,Germany
0T81.F,VISIONSYS AI ADR NEW O.N.,Frankfurt (FWB),US8761084081,EUR,Germany
0TA.F,OMNI-LITE INDUSTRIES CAN.,Frankfurt (FWB),CA6819761066,EUR,Germany
0TB.F,THERAVANCE BIOPHARMA,Frankfurt (FWB),KYG8807B1068,EUR,Germany
0TD0.F,LION CRITICAL MINERALS CO,Frankfurt (FWB),CA5362151063,EUR,Germany
0TK.F,SPEEDY AD            BW 1,Frankfurt (FWB),BG1100007126,EUR,Germany
0TL.F,VINFAST AUTO PTE.LTD,Frankfurt (FWB),SGXZ55111462,EUR,Germany
0TN.F,BIORETEC OY,Frankfurt (FWB),FI4000480454,EUR,Germany
0TO0.F,AXO.MET.COR. O.N.,Frankfurt (FWB),CA05465W1068,EUR,Germany
0TS.F,SAFELLO GROUP AB,Frankfurt (FWB),SE0015346895,EUR,Germany
0TT.F,"NEKKAR ASA        NK -,11",Frankfurt (FWB),NO0003049405,EUR,Germany
0TU.F,"TUNIU SP.ADR 30  DL-,0001",Frankfurt (FWB),US89977P2056,EUR,Germany
0TV.F,SYNSPECTIVE INC. O.N.,Frankfurt (FWB),JP3376720003,EUR,Germany
0TX.F,VEF AB,Frankfurt (FWB),SE0016128151,EUR,Germany
0U5.F,"RATHBONES GROUP    LS-,05",Frankfurt (FWB),GB0002148343,EUR,Germany
0U6.F,"CRANSWICK PLC      LS-,10",Frankfurt (FWB),GB0002318888,EUR,Germany
0UB.F,"UBS GROUP AG      SF -,10",Frankfurt (FWB),CH0244767585,EUR,Germany
0UB0.F,UBS GROUP AG CDR O.N.,Frankfurt (FWB),CA90356F1071,EUR,Germany
0UB1.F,UBS GROUP AG CDR O.N.,Frankfurt (FWB),CA9039421008,EUR,Germany
0UI.F,"AMERICAN COASTAL DL-,0001",Frankfurt (FWB),US9107101027,EUR,Germany
0UK0.F,"UK ENERGY GRP.LS -,000001",Frankfurt (FWB),GB00BS3D4G58,EUR,Germany
0UL0.F,NORDX METALS CORP.,Frankfurt (FWB),CA65557M1014,EUR,Germany
0V0.F,VIMIAN GROUP AB,Frankfurt (FWB),SE0015961982,EUR,Germany
0V3.F,"CVD EQUIPMENT CORP.DL-,01",Frankfurt (FWB),US1266011030,EUR,Germany
0V4.F,"VALVOLINE INC.    DL-,01",Frankfurt (FWB),US92047W1018,EUR,Germany
0V6.F,"VISTRA CORP.       DL-,01",Frankfurt (FWB),US92840M1027,EUR,Germany
0V60.F,"VISTRA CORP.CDR. DL-,01",Frankfurt (FWB),CA92842T1057,EUR,Germany
0VC.F,OMER - DECUGIS + CIE EO 1,Frankfurt (FWB),FR0014003T71,EUR,Germany
0VD.F,UNIVERSAL MUSIC GROUP EO1,Frankfurt (FWB),NL0015000IY2,EUR,Germany
0VD0.F,"UNIV.MUSIC GRP.ADR/0,50",Frankfurt (FWB),US91377B1098,EUR,Germany
0VF.F,"VIRTU FINANC.A  DL-,00001",Frankfurt (FWB),US9282541013,EUR,Germany
0VG.F,"AMIGO RESOURCES  LS-,0025",Frankfurt (FWB),GB00BFFK8T45,EUR,Germany
0VH.F,OVATION SCIENCE I,Frankfurt (FWB),CA69016D1087,EUR,Germany
0VJ0.F,ALLIED CRITICAL METALS,Frankfurt (FWB),CA0191151046,EUR,Germany
0VK.F,STORSKOGEN GROUP AB SER.B,Frankfurt (FWB),SE0016797732,EUR,Germany
0VL.F,REKO INT. GRP,Frankfurt (FWB),CA75941H1064,EUR,Germany
0VN.F,FRONTIER GROUP HLDGS INC.,Frankfurt (FWB),US35909R1086,EUR,Germany
0VO.F,MADISON COV.CALL+EQ.S.,Frankfurt (FWB),US5574371002,EUR,Germany
0VQ.F,PURETECH HEALTH PLC  LS 1,Frankfurt (FWB),GB00BY2Z0H74,EUR,Germany
0VQ0.F,PURETECH HLTH ADRS 10,Frankfurt (FWB),US7462371060,EUR,Germany
0VS.F,WAVE LIFE SCIENCES O.N.,Frankfurt (FWB),US94352A1043,EUR,Germany
0VU0.F,LUFAX HLDG SP.ADS 2,Frankfurt (FWB),US54975P2011,EUR,Germany
0VU1.F,"LUFAX HLDG.L. A DL-,00001",Frankfurt (FWB),KYG5700Y2097,EUR,Germany
0VW.F,"HOFFMANN GR.CEM.TEC. 1,-",Frankfurt (FWB),FR0013451044,EUR,Germany
0VY.F,"N.BIO. SPONS.ADS/1 -,0001",Frankfurt (FWB),US44975P1030,EUR,Germany
0W0.F,"WATKIN JONES PLC  LS -,01",Frankfurt (FWB),GB00BD6RF223,EUR,Germany
0W2.F,WESTGOLD RES LTD,Frankfurt (FWB),AU000000WGX6,EUR,Germany
0W7.F,WAGNERS HOLDING CO LTD,Frankfurt (FWB),AU000000WGN7,EUR,Germany
0WB.F,STALPRODUKT ZY 2,Frankfurt (FWB),PLSTLPD00017,EUR,Germany
0WE.F,"WEATHERFORD INTL DL -,001",Frankfurt (FWB),IE00BLNN3691,EUR,Germany
0WG.F,ARTEMIS GOLD INC.,Frankfurt (FWB),CA04302L1004,EUR,Germany
0WH.F,"WH GROUP LTD     DL-,0001",Frankfurt (FWB),KYG960071028,EUR,Germany
0WHS.F,WH GROU LTD SP.ADR /20,Frankfurt (FWB),US92890T2050,EUR,Germany
0WJ.F,"KARAT PACKAGING  DL -,001",Frankfurt (FWB),US48563L1017,EUR,Germany
0WKA.F,"WORKIVA INC. A    DL-,001",Frankfurt (FWB),US98139A1051,EUR,Germany
0WL.F,"TOTAL GRAPHITE    LS-,025",Frankfurt (FWB),GB00BFYMWJ95,EUR,Germany
0WP.F,"WPP PLC            LS-,10",Frankfurt (FWB),JE00B8KF9B49,EUR,Germany
0WPA.F,WPP PLC ADR 5,Frankfurt (FWB),US92937A1025,EUR,Germany
0WT.F,KANAMIC NETWORK CO. O.N.,Frankfurt (FWB),JP3215100003,EUR,Germany
0X4.F,AUCNET INC.,Frankfurt (FWB),JP3172060000,EUR,Germany
0X5.F,GL EVENTS S.A.       EO 4,Frankfurt (FWB),FR0000066672,EUR,Germany
0XD.F,RECONN.ENERGY AFRICA,Frankfurt (FWB),CA75624R1082,EUR,Germany
0XE.F,XERO LTD,Frankfurt (FWB),NZXROE0001S2,EUR,Germany
0XF.F,"ONDE S.A.         ZY -,02",Frankfurt (FWB),PLONDE000018,EUR,Germany
0XHR.F,"XENIA HOTELS+RES.  DL-,01",Frankfurt (FWB),US9840171030,EUR,Germany
0XI.F,XIABU.C.M.(C.)H.DL-000025,Frankfurt (FWB),KYG982971072,EUR,Germany
0XJ0.F,SADOT GROUP INC.  O.N.,Frankfurt (FWB),US6273335033,EUR,Germany
0XM1.F,HUMANOID GL HLDGS,Frankfurt (FWB),CA44486R1010,EUR,Germany
0XP1.F,ARGO BLOCKCH. SP.ADR/2160,Frankfurt (FWB),US0401263027,EUR,Germany
0XQ.F,"VIRTRA INC.   DL -,0001",Frankfurt (FWB),US92827K3014,EUR,Germany
0XR.F,"MENDOLE A/S        DK-,10",Frankfurt (FWB),DK0064307672,EUR,Germany
0XSN.F,BITRUSH CORP.,Frankfurt (FWB),CA09173X1096,EUR,Germany
0XW0.F,"CT UK C.+I.I.TR.LS-,0625",Frankfurt (FWB),GB00BS88V647,EUR,Germany
0XX.F,CONSTELLATION RES,Frankfurt (FWB),AU0000012023,EUR,Germany
0Y10.F,"POLAR CAP.TECH.TR. LS-,25",Frankfurt (FWB),GB00BR3YV268,EUR,Germany
0Y8.F,ECOSYNTHETIX INC.,Frankfurt (FWB),CA27923D1087,EUR,Germany
0YA0.F,CLEAR BLUE TECHNOLOGIES I,Frankfurt (FWB),CA18453C4048,EUR,Germany
0YB0.F,"IONQ INC. CL.A   DL-,0001",Frankfurt (FWB),US46222L1089,EUR,Germany
0YD.F,GSP RESOURCE CORP.,Frankfurt (FWB),CA36249G1090,EUR,Germany
0YE.F,"YEXT INC.        DL 0,001",Frankfurt (FWB),US98585N1063,EUR,Germany
0YK.F,"VERRA MOBILITY A DL-,0001",Frankfurt (FWB),US92511U1025,EUR,Germany
0YL1.F,ELSE NUTRITION HLDGS NEW,Frankfurt (FWB),CA2902576099,EUR,Germany
0YO0.F,FOUR SEAS.EDU.CAY.ADR/10,Frankfurt (FWB),US35101A3095,EUR,Germany
0YR.F,REPAY HLDGS CORP. DL-0001,Frankfurt (FWB),US76029L1008,EUR,Germany
0YT.F,"HUNTING PLC        LS-,25",Frankfurt (FWB),GB0004478896,EUR,Germany
0YT0.F,HUNTING PLC UNSP.ADR/1,Frankfurt (FWB),US4458281064,EUR,Germany
0YU.F,"YUM CHINA HLDGS    DL-,01",Frankfurt (FWB),US98850P1093,EUR,Germany
0YX.F,SYSMEX CORP.,Frankfurt (FWB),JP3351100007,EUR,Germany
0YX0.F,SYSMEX CORP.UNSP.ADR 1,Frankfurt (FWB),US87184P1093,EUR,Germany
0YYA.F,JOYY INC.SP.ADR/20 CL.A,Frankfurt (FWB),US46591M1099,EUR,Germany
0Z2.F,ALECTOR INC.,Frankfurt (FWB),US0144421072,EUR,Germany
0ZA.F,"RANPAK HLD. CL.A DL-,0001",Frankfurt (FWB),US75321W1036,EUR,Germany
0ZC.F,"ZSCALER INC.      DL-,001",Frankfurt (FWB),US98980G1022,EUR,Germany
0ZD.F,GIUNTI PSYCHOMETRICS HLDG,Frankfurt (FWB),IT0005722191,EUR,Germany
0ZE.F,NEW ZEALAND ENERGY CORP.,Frankfurt (FWB),CA6501583067,EUR,Germany
0ZG.F,"ZILLOW GROUP       DL-,01",Frankfurt (FWB),US98954M1018,EUR,Germany
0ZG2.F,"ZILLOW GROUP C CAP.DL-,01",Frankfurt (FWB),US98954M2008,EUR,Germany
0ZH0.F,NORTHERN LIGHTS RES NEW,Frankfurt (FWB),CA66538D3013,EUR,Germany
0ZN.F,THE ETHER FUND   CL.A,Frankfurt (FWB),CA29764L1085,EUR,Germany
0ZQ.F,KAZATOMPROM  GDR REGS 1/1,Frankfurt (FWB),US63253R2013,EUR,Germany
103.F,POWERBANK CORP.,Frankfurt (FWB),CA73933V1004,EUR,Germany
108.F,SUMITOMO RUBBER IND.,Frankfurt (FWB),JP3404200002,EUR,Germany
109.F,KINDEN CORP.,Frankfurt (FWB),JP3263000006,EUR,Germany
10D.F,"NAVIENT CORP.      DL-,01",Frankfurt (FWB),US63938C1080,EUR,Germany
10H.F,"SCANDIC HOTELS GP EO-,25",Frankfurt (FWB),SE0007640156,EUR,Germany
10I.F,"KIER GROUP PLC   LS-,01",Frankfurt (FWB),GB0004915632,EUR,Germany
10J.F,"HOWDEN JOINERY GRP LS-,10",Frankfurt (FWB),GB0005576813,EUR,Germany
10N.F,ENTER AIR SA         ZY 1,Frankfurt (FWB),PLENTER00017,EUR,Germany
10V.F,IMMUNIC INC. NEW     O.N.,Frankfurt (FWB),US4525EP2001,EUR,Germany
10W.F,"MCBRIDE PLC        LS-,10",Frankfurt (FWB),GB0005746358,EUR,Germany
1110.F,"SINTX TEC.INC. NEW DL-,01",Frankfurt (FWB),US8293927039,EUR,Germany
116.F,ENERGOUS NEW    DL-.00001,Frankfurt (FWB),US29272C3016,EUR,Germany
1170.F,ARISTA NET.INC. NEW O.N.,Frankfurt (FWB),US0404132054,EUR,Germany
1171.F,ARISTA NETWORKS CDR,Frankfurt (FWB),CA04041C1068,EUR,Germany
11B.F,"ADVANCE TER. REIT EO 0,51",Frankfurt (FWB),BG1100025052,EUR,Germany
11C.F,"11 BIT STUDIOS SA ZY -,10",Frankfurt (FWB),PL11BTS00015,EUR,Germany
11H.F,HERITAGE IN.HLDGS DL-0001,Frankfurt (FWB),US42727J1025,EUR,Germany
11L.F,CANOPY GROWTH,Frankfurt (FWB),CA1380357048,EUR,Germany
11N.F,"DNOW INC           DL-,01",Frankfurt (FWB),US67011P1003,EUR,Germany
11T.F,TOYODA GOSEI CO.LTD,Frankfurt (FWB),JP3634200004,EUR,Germany
11V.F,FIVERR INTERNAT. LTD O.N.,Frankfurt (FWB),IL0011582033,EUR,Germany
11W.F,WACOM CO.LTD,Frankfurt (FWB),JP3993400005,EUR,Germany
123.F,SASSY GOLD CORP. NEW,Frankfurt (FWB),CA80387M2058,EUR,Germany
123F.F,123FAHRSCHULE SE INH O.N.,Frankfurt (FWB),DE000A2P4HL9,EUR,Germany
124.F,ANIMA HOLDING S.P.A.,Frankfurt (FWB),IT0004998065,EUR,Germany
12B.F,INSTALLATOERGRUPPEN  DK 1,Frankfurt (FWB),DK0064982565,EUR,Germany
12DA.F,"DELL TECHS INC. C  DL-,01",Frankfurt (FWB),US24703L2025,EUR,Germany
12F.F,FORTIS INC.,Frankfurt (FWB),CA3495531079,EUR,Germany
12J0.F,"LATECOERE S.A. INH.EO-,01",Frankfurt (FWB),FR001400JY13,EUR,Germany
12K.F,FUJI SEIKI CO.,Frankfurt (FWB),JP3815100007,EUR,Germany
12P.F,"PENNANTPARK INVT  DL-,001",Frankfurt (FWB),US7080621045,EUR,Germany
12R.F,"MADMIND STUDIO  ZY-,50",Frankfurt (FWB),PLA346100011,EUR,Germany
12V.F,"VERACYTE INC.     DL-,001",Frankfurt (FWB),US92337F1075,EUR,Germany
12X1.F,"ANAVEX LIFE SCI.  DL-,001",Frankfurt (FWB),US0327973006,EUR,Germany
134.F,"SEPLAT ENERGY (DI) NA-,50",Frankfurt (FWB),NGSEPLAT0008,EUR,Germany
135.F,"SCYNEXIS INC.   DL -,001",Frankfurt (FWB),US8112923094,EUR,Germany
137.F,"ALDEYRA THERAPEUT.DL-,001",Frankfurt (FWB),US01438T1060,EUR,Germany
13B.F,BPOST S.A. COMPARTMENT A,Frankfurt (FWB),BE0974268972,EUR,Germany
13C0.F,"SONIDA SENIOR LIV. DL-,01",Frankfurt (FWB),US1404752032,EUR,Germany
13H.F,SO.HOLL.FUT.CO.LTD.  YC 1,Frankfurt (FWB),CNE1000023S4,EUR,Germany
13M.F,"MAIN STREET CAP.CP.DL-,01",Frankfurt (FWB),US56035L1044,EUR,Germany
13N1.F,DEXTERRA GROUP INC.,Frankfurt (FWB),CA2523711091,EUR,Germany
13O.F,OURGAME INTL HLDGS LTD.IL,Frankfurt (FWB),KYG6847M1087,EUR,Germany
13X.F,XINYI SOLAR HLDGS,Frankfurt (FWB),KYG9829N1025,EUR,Germany
13X0.F,XINYI SOLAR UNSP.ADR/20,Frankfurt (FWB),US98421F1012,EUR,Germany
14B0.F,"HUDDLY AS       NK -,0625",Frankfurt (FWB),NO0013470534,EUR,Germany
14D.F,TOKENTUS INVESTMENT AG,Frankfurt (FWB),DE000A3CN9R8,EUR,Germany
14F.F,"BLACKROCK WLD MNG  LS-,05",Frankfurt (FWB),GB0005774855,EUR,Germany
14G.F,AMERICAN COPPER DEV.CORP.,Frankfurt (FWB),CA02527W2085,EUR,Germany
14H0.F,"SABA CA.INC+OP.NEW DL-,01",Frankfurt (FWB),US78518H2022,EUR,Germany
14L.F,A2 MILK CO. LTD.,Frankfurt (FWB),NZATME0002S8,EUR,Germany
14N1.F,"RITHM CAPITAL CORP.DL-,01",Frankfurt (FWB),US64828T2015,EUR,Germany
14S0.F,FUTURE MINERAL RESOURCES,Frankfurt (FWB),CA3611551043,EUR,Germany
14T.F,TOROMONT INDS LTD.,Frankfurt (FWB),CA8911021050,EUR,Germany
14T0.F,TOROMONT IND. ADR O.N.,Frankfurt (FWB),US8911024029,EUR,Germany
14W.F,"VERCOM S.A.       ZY -,02",Frankfurt (FWB),PLVRCM000016,EUR,Germany
1520.F,MIDEA GROUP CO. LTD H YC1,Frankfurt (FWB),CNE100006M58,EUR,Germany
153A.F,GUOTAI HAITONG SEC.H  YC1,Frankfurt (FWB),CNE100002FK9,EUR,Germany
154.F,"INMODE LTD      IS -,01",Frankfurt (FWB),IL0011595993,EUR,Germany
15B.F,SEMEN BATURAJA     RP 100,Frankfurt (FWB),ID1000127806,EUR,Germany
15D.F,XREF LTD,Frankfurt (FWB),AU0000038531,EUR,Germany
15M.F,MERIDIAN ENERGY SPON.ADR,Frankfurt (FWB),US5896091064,EUR,Germany
15M1.F,MERIDIAN ENERGY,Frankfurt (FWB),NZMELE0002S7,EUR,Germany
15N.F,"XMAX INC.          DL-,01",Frankfurt (FWB),US66979P3001,EUR,Germany
15PA.F,"OPTIMUM COMM.CL.A  DL-,01",Frankfurt (FWB),US02156K1034,EUR,Germany
15R.F,"MAGNITE INC.    DL-,00001",Frankfurt (FWB),US55955D1000,EUR,Germany
15V.F,VERKKOKAUPPA.COM OYJ,Frankfurt (FWB),FI4000049812,EUR,Germany
163.F,"ACUSHNET HLDGS.CORP -,001",Frankfurt (FWB),US0050981085,EUR,Germany
165.F,BIG BANC SPLIT CORP. A,Frankfurt (FWB),CA0888931023,EUR,Germany
169.F,AEROPORTO GUG.MARCO.D.BO.,Frankfurt (FWB),IT0001006128,EUR,Germany
16A.F,CLARIVATE PLC,Frankfurt (FWB),JE00BJJN4441,EUR,Germany
16E.F,EPISURF MEDICAL AB B,Frankfurt (FWB),SE0003491562,EUR,Germany
16F.F,"ELON AB            SK2,50",Frankfurt (FWB),SE0001572520,EUR,Germany
16H0.F,"GRE.BA.AR.AI.CO.TE HD 0,1",Frankfurt (FWB),KYG4181B1196,EUR,Germany
16NA.F,BEAM GLOBAL INC.DL-001,Frankfurt (FWB),US07373B1098,EUR,Germany
16Q.F,"CHINA QINFA GROUP  HD-,10",Frankfurt (FWB),KYG2159E1070,EUR,Germany
16R.F,ROGERS SUGAR INC.,Frankfurt (FWB),CA77519R1029,EUR,Germany
16T.F,KREATE GROUP OYJ,Frankfurt (FWB),FI4000476866,EUR,Germany
16U0.F,"UPLAND SOFTW.NEW DL-,0001",Frankfurt (FWB),US91544A2087,EUR,Germany
1741.F,SANY HEAVY IND.CO. H HD 1,Frankfurt (FWB),CNE1000075S4,EUR,Germany
1742.F,SANY HEAVY IND.ADR/1 O.N.,Frankfurt (FWB),US80303V1070,EUR,Germany
17D.F,"ARCADIA BIOSC.NEW.DL-,001",Frankfurt (FWB),US0390143032,EUR,Germany
17E.F,"PRO KAPITAL GRUPP EO 0,20",Frankfurt (FWB),EE3100006040,EUR,Germany
17F.F,"FDM GROUP HLDGS   LS -,01",Frankfurt (FWB),GB00BLWDVP51,EUR,Germany
17G.F,KIPLIN METALS INC. NEW,Frankfurt (FWB),CA4972522052,EUR,Germany
17J.F,JOURNEY ENERGY INC.,Frankfurt (FWB),CA48113W1023,EUR,Germany
17M.F,"MOELIS+CO. A       DL-,01",Frankfurt (FWB),US60786M1053,EUR,Germany
17P0.F,"PAYSAFE LTD       DL-,001",Frankfurt (FWB),BMG6964L2062,EUR,Germany
17Q1.F,PHARMARON BEIJING H  YC1,Frankfurt (FWB),CNE100003PG4,EUR,Germany
17V.F,"VENTURE LIFE GRP LS -,003",Frankfurt (FWB),GB00BFPM8908,EUR,Germany
17W.F,WISETECH GLOBAL LTD,Frankfurt (FWB),AU000000WTC3,EUR,Germany
17W0.F,WISETECH GLOBAL USP.ADRS,Frankfurt (FWB),US9772871011,EUR,Germany
185.F,ALCOA CORP. O.N.,Frankfurt (FWB),US0138721065,EUR,Germany
1850.F,ALCOA CORP. CDI /1,Frankfurt (FWB),AU0000339426,EUR,Germany
188H.F,SHAND.GOLD MNG LTD H HD 1,Frankfurt (FWB),CNE1000036N7,EUR,Germany
189A.F,GR.SUPERVIELLE B SP.ADR,Frankfurt (FWB),US40054A1088,EUR,Germany
18DN.F,DATA COMMUNICATIONS MGMT,Frankfurt (FWB),CA23761M1023,EUR,Germany
18G0.F,"ITACONIX PLC     LS-,50",Frankfurt (FWB),GB00BPK3YZ68,EUR,Germany
18H0.F,PREVECEUTICAL MED. O.N.,Frankfurt (FWB),CA74143C1068,EUR,Germany
18I.F,"ADIENT PLC        DL-,001",Frankfurt (FWB),IE00BD845X29,EUR,Germany
18LB.F,"LATOUR INV. B  SK-,208325",Frankfurt (FWB),SE0010100958,EUR,Germany
18M.F,"SABRE INSUR. GRP  LS-,001",Frankfurt (FWB),GB00BYWVDP49,EUR,Germany
18P0.F,ELECTRA BATTERY MATERIALS,Frankfurt (FWB),CA28474P7065,EUR,Germany
18RA.F,"SELECT WATER SOL.A DL-,01",Frankfurt (FWB),US81617J3014,EUR,Germany
18V.F,CHINA VANKE CO.LTD H YC 1,Frankfurt (FWB),CNE100001SR9,EUR,Germany
18V0.F,"CHINA VANKE UNSP.ADR/0,5",Frankfurt (FWB),US16948J2087,EUR,Germany
18WA.F,GAOTU TECHEDU S.ADR2/3,Frankfurt (FWB),US36257Y1091,EUR,Germany
195H.F,CHINA MERCH.SECUR. H YC 1,Frankfurt (FWB),CNE1000029Z6,EUR,Germany
19C.F,"CAESARSTONE LTD.  IS -,04",Frankfurt (FWB),IL0011259137,EUR,Germany
19F.F,"CREATIVEF. G.S.A-K ZY-,23",Frankfurt (FWB),PLCRFRG00016,EUR,Germany
