symbol,FullName,Exchange,ISIN,Currency,Country
2020.OL,2020 BULKERS,Oslo Børs,BMG9156K1018,NOK,Norway
5PG.OL,5TH PLANET GAMES,Euronext Expand Oslo,DK0060945467,NOK,Norway
74SW.PA,74SOFTWARE,Euronext Paris,FR0011040500,EUR,France
8GW.IR,GREAT WESTERN MIN.,Euronext Growth Dublin,IE000T78CHJ8,EUR,Ireland
A2A.MI,A2A,Euronext Milan,IT0001233417,EUR,Italy
A5G.IR,AIB GROUP PLC,Euronext Dublin,IE00BF0L3536,EUR,Ireland
AAA.PA,ALAN ALLMAN,Euronext Paris,FR0000062465,EUR,France
AALB.AS,AALBERTS NV,Euronext Amsterdam,NL0000852564,EUR,Netherlands
AASB.OL,AASEN SPAREBANK,Euronext Growth Oslo,NO0010672181,NOK,Norway
AAT.MI,AATECH,Euronext Growth Milan,IT0005548521,EUR,Italy
AB.PA,AB SCIENCE,Euronext Paris,FR0010557264,EUR,France
ABBS.PA,AB SCIENCE BSA,Euronext Paris,FR001400ZRT0,EUR,France
ABBSA.PA,AB SCIENCE BSAAU25,Euronext Growth Paris,FR0014011S49,EUR,France
ABC.MI,ABC COMPANY,Euronext Growth Milan,IT0005466294,EUR,Italy
ABCA.PA,ABC ARBITRAGE,Euronext Paris,FR0004040608,EUR,France
ABEO.PA,ABEO,Euronext Paris,FR0013185857,EUR,France
ABG.OL,ABG SUNDAL COLLIER,Oslo Børs,NO0003021909,NOK,Norway
ABI.BR,AB INBEV,Euronext Brussels,BE0974293251,EUR,Belgium
ABLD.PA,ABL Diagnostics,Euronext Paris,FR001400AHX6,EUR,France
ABN.AS,ABN AMRO BANK N.V.,Euronext Amsterdam,NL0011540547,EUR,Netherlands
ABNX.PA,ABIONYX PHARMA,Euronext Paris,FR0012616852,EUR,France
ABO.PA,ABO GROUP,"Euronext Brussels, Paris",BE0974278104,EUR,France
ABP.MI,A.B.P. NOCIVELLI,Euronext Growth Milan,IT0005439861,EUR,Italy
ABS.OL,ARCTIC BIOSCIENCE,Euronext Growth Oslo,NO0010859580,NOK,Norway
ABSBS.PA,AB SCIENCE BSA 25,Euronext Growth Paris,FR00140118Z8,EUR,France
ABT.MI,ABITARE IN,Euronext Milan,IT0005445280,EUR,Italy
ABTEC.OL,AQUA BIO TECHNO,Euronext Expand Oslo,NO0013735894,NOK,Norway
ABTG.MI,ALFIO BARDOLLA,Euronext Growth Milan,IT0005244030,EUR,Italy
ABVX.PA,ABIVAX,Euronext Paris,FR0012333284,EUR,France
AC.PA,ACCOR,Euronext Paris,FR0000120404,EUR,France
AC5.MI,ACINQUE,Euronext Milan,IT0001382024,EUR,Italy
ACA.PA,CREDIT AGRICOLE,Euronext Paris,FR0000045072,EUR,France
ACAN.PA,ACANTHE DEV.,Euronext Paris,FR0000064602,EUR,France
ACCB.BR,ACCENTIS,Euronext Brussels,BE0003696102,EUR,Belgium
ACE.MI,ACEA,Euronext Milan,IT0001207098,EUR,Italy
ACED.OL,ACE DIGITAL,Euronext Growth Oslo,NO0013531616,NOK,Norway
ACKB.BR,ACKERMANS V.HAAREN,Euronext Brussels,BE0003764785,EUR,Belgium
ACMC.PA,ACCOR USD,Euronext Paris - Multi-currency Trading,FR0000120404,USD,France
ACOMO.AS,ACOMO,Euronext Amsterdam,NL0000313286,EUR,Netherlands
ACQ.MI,ACQUAZZURRA,Euronext Growth Milan,IT0005443061,EUR,Italy
ACR.OL,AXACTOR,Oslo Børs,NO0010840515,NOK,Norway
AD.AS,AHOLD DEL,"Euronext Amsterdam, Brussels",NL0011794037,EUR,Netherlands
ADB.MI,AEROPORTO G. M. BO,Euronext Milan,IT0001006128,EUR,Italy
ADOBS.PA,ADOCIA BSA,Euronext Growth Paris,FR001400XVZ4,EUR,France
ADOC.PA,ADOCIA,Euronext Paris,FR0011184241,EUR,France
ADP.PA,ADP,Euronext Paris,FR0010340141,EUR,France
ADS.OL,ADS MARITIME HOLD,Euronext Growth Oslo,CY0108052115,NOK,Norway
ADV.MI,ADVENTURE,Euronext Growth Milan,IT0005607715,EUR,Italy
ADYEN.AS,ADYEN,Euronext Amsterdam,NL0012969182,EUR,Netherlands
AED.AS,AEDIFICA,"Euronext Brussels, Amsterdam",BE0003851681,EUR,Netherlands
AEDES.MI,AEDES,Euronext Milan,IT0005708174,EUR,Italy
AEF.MI,AEFFE,Euronext Milan,IT0001384590,EUR,Italy
AELIS.PA,AELIS FARMA,Euronext Paris,FR0014007ZB4,EUR,France
AF.PA,AIR FRANCE -KLM,"Euronext Paris, Amsterdam",FR001400J770,EUR,France
AFG.OL,AF GRUPPEN,Oslo Børs,NO0003078107,NOK,Norway
AFISH.OL,ARCTIC FISH HOLDIN,Euronext Growth Oslo,NO0010917719,NOK,Norway
AFK.OL,ARENDALS FOSSEKOMP,Oslo Børs,NO0003572802,NOK,Norway
AGAIN.MI,CLOUDIA RESEARCH,Euronext Growth Milan,IT0005577090,EUR,Italy
AGFB.BR,AGFA-GEVAERT,Euronext Brussels,BE0003755692,EUR,Belgium
AGIL.AS,Agility Capital H,Euronext Amsterdam,VGG885761301,USD,Netherlands
AGLX.OL,AGILYX,Oslo Børs,NO0010872468,NOK,Norway
AGN.AS,AEGON,Euronext Amsterdam,BMG0112X1056,EUR,Netherlands
AGP.MI,ALTEA GREEN POWER,Euronext Milan,IT0005472730,EUR,Italy
AGS.BR,AGEAS,Euronext Brussels,BE0974264930,EUR,Belgium
AI.PA,AIR LIQUIDE,Euronext Paris,FR0000120073,EUR,France
AIM.MI,4AIM SICAF,Euronext Growth Milan,IT0005204729,EUR,Italy
AIM2.MI,4AIM SICAF COMP 2,Euronext Growth Milan,IT0005440323,EUR,Italy
AIR.PA,AIRBUS,Euronext Paris,NL0000235190,EUR,France
AIX.OL,AYFIE INTERNATIONA,Euronext Growth Oslo,NO0012861683,NOK,Norway
AJAX.AS,AJAX,Euronext Amsterdam,NL0000018034,EUR,Netherlands
AKAST.OL,AKASTOR,Oslo Børs,NO0010215684,NOK,Norway
AKBM.OL,AKER BIOMARINE,Oslo Børs,NO0010886625,NOK,Norway
AKE.PA,ARKEMA,Euronext Paris,FR0010313833,EUR,France
AKER.OL,AKER,Oslo Børs,NO0010234552,NOK,Norway
AKOBO.OL,AKOBO MINERALS,Euronext Growth Oslo,SE0015193412,NOK,Norway
AKOM.PA,AERKOMM INC,Euronext Paris,US00774B2088,EUR,France
AKRBP.OL,AKER BP,Oslo Børs,NO0010345853,NOK,Norway
AKSO.OL,AKER SOLUTIONS,Oslo Børs,NO0010716582,NOK,Norway
AKVA.OL,AKVA GROUP,Oslo Børs,NO0003097503,NOK,Norway
AKW.PA,AKWEL,Euronext Paris,FR0000053027,EUR,France
AKZA.AS,AKZO NOBEL,Euronext Amsterdam,NL0013267909,EUR,Netherlands
AL2SI.PA,2CRSI,Euronext Growth Paris,FR0013341781,EUR,France
ALADO.PA,ADOMOS,Euronext Growth Paris,FR00140153H3,EUR,France
ALAFY.PA,AFYREN,Euronext Growth Paris,FR0014005AC9,EUR,France
ALAGO.PA,E PANGO,Euronext Growth Paris,FR0014004339,EUR,France
ALAGP.PA,AGRIPOWER,Euronext Growth Paris,FR0013452281,EUR,France
ALAGR.PA,AGROGENERATION,Euronext Growth Paris,FR0010641449,EUR,France
ALAIR.PA,AIRWELL,Euronext Growth Paris,FR0014003V77,EUR,France
ALALO.PA,ACHETER-LOUER.FR,Euronext Growth Paris,FR0014011O84,EUR,France
ALAMA.PA,AMA CORPORATION,Euronext Growth Paris,GB00BNKGZC51,EUR,France
ALAON.PA,APOLLO MINERALS,Euronext Growth Paris,AU000000AON7,EUR,France
ALAQU.PA,AQUILA,Euronext Growth Paris,FR0010340711,EUR,France
ALARF.PA,ADEUNIS,Euronext Growth Paris,FR0013284627,EUR,France
ALATA.PA,ATARI,Euronext Growth Paris,FR00140173Y6,EUR,France
ALATI.PA,ACTIA GROUP,Euronext Growth Paris,FR0000076655,EUR,France
ALAUD.PA,AUDACIA,Euronext Growth Paris,FR00140059B5,EUR,France
ALAVI.PA,ADVINI,Euronext Growth Paris,FR0000053043,EUR,France
ALBFR.PA,SIDETRADE,Euronext Growth Paris,FR0010202606,EUR,France
ALBI.PA,GASCOGNE,Euronext Growth Paris,FR0000124414,EUR,France
ALBIO.PA,BIOSYNEX,Euronext Growth Paris,FR0011005933,EUR,France
ALBIZ.PA,OBIZ,Euronext Growth Paris,FR0014003711,EUR,France
ALBKK.PA,BAIKOWSKI,Euronext Growth Paris,FR0013384369,EUR,France
ALBLD.PA,BILENDI,Euronext Growth Paris,FR0004174233,EUR,France
ALBLU.PA,BLUELINEA,Euronext Growth Paris,FR0011041011,EUR,France
ALBOA.PA,BOA CONCEPT,Euronext Growth Paris,FR0011365907,EUR,France
ALBON.PA,LEBON,Euronext Growth Paris,FR0000121295,EUR,France
ALBOO.PA,BOOSTHEAT,Euronext Growth Paris,FR00140153G5,EUR,France
ALBOU.PA,BOURRELIER GROUP,Euronext Growth Paris,FR0000054421,EUR,France
ALBPK.PA,BROADPEAK,Euronext Growth Paris,FR001400AJZ7,EUR,France
ALBPS.PA,BIOPHYTIS,Euronext Growth Paris,FR001400OLP5,EUR,France
ALCAF.PA,CAFOM,Euronext Growth Paris,FR0010151589,EUR,France
ALCAT.PA,CATANA GROUP,Euronext Growth Paris,FR0010193052,EUR,France
ALCBI.PA,CBI,Euronext Growth Paris,FR0014007LW0,EUR,France
ALCBX.PA,CIBOX INTER A CTIV,Euronext Growth Paris,FR0000054322,EUR,France
ALCGM.PA,CEGEDIM,Euronext Growth Paris,FR0000053506,EUR,France
ALCIS.PA,CATERING INTL SCES,Euronext Growth Paris,FR0000064446,EUR,France
ALCJ.PA,CROSSJECT,Euronext Growth Paris,FR0011716265,EUR,France
ALCLA.PA,CLARANOVA,Euronext Growth Paris,FR0013426004,EUR,France
ALCLS.PA,CELLECTIS,Euronext Growth Paris,FR0010425595,EUR,France
ALCOF.PA,COFIDUR,Euronext Growth Paris,FR0013257409,EUR,France
ALCOG.PA,COGRA,Euronext Growth Paris,FR0011071570,EUR,France
ALCOI.PA,COIL,Euronext Growth Paris,BE0160342011,EUR,France
ALCOX.PA,NICOX,Euronext Growth Paris,FR0013018124,EUR,France
ALCPA.PA,MACOMPTA.FR,Euronext Growth Paris,FR001400NQB6,EUR,France
ALCPB.PA,CAPITAL B,Euronext Growth Paris,FR0014019Y19,EUR,France
ALCRB.PA,CARBIOS,Euronext Growth Paris,FR0011648716,EUR,France
ALCUR.PA,ARCURE,Euronext Growth Paris,FR0013398997,EUR,France
ALCWE.PA,CHARWOOD ENERGY,Euronext Growth Paris,FR001400AJ60,EUR,France
ALDAR.PA,DAMARTEX,Euronext Growth Paris,FR0000185423,EUR,France
ALDBL.PA,BERNARD LOISEAU,Euronext Growth Paris,FR0000066961,EUR,France
ALDBT.PA,DBT,Euronext Growth Paris,FR001400LO86,EUR,France
ALDEL.PA,DELFINGEN,Euronext Growth Paris,FR0000054132,EUR,France
ALDEV.PA,DEVERNOIS,Euronext Growth Paris,FR0000060840,EUR,France
ALDLS.PA,D.L.S.I.,Euronext Growth Paris,FR0010404368,EUR,France
ALDLT.PA,DELTA PLUS GROUP,Euronext Growth Paris,FR0013283108,EUR,France
ALDMS.PA,DIAGNOSTIC MEDICAL,Euronext Growth Paris,FR0012202497,EUR,France
ALDNE.PA,DONTNOD,Euronext Growth Paris,FR0013331212,EUR,France
ALDNX.PA,DNXCORP,Euronext Growth Paris,FR0010436584,EUR,France
ALDOL.PA,DOLFINES,Euronext Growth Paris,FR001400SP13,EUR,France
ALDRV.PA,DRONE VOLT,Euronext Growth Paris,FR001400SVN0,EUR,France
ALDUB.PA,ENCRES DUBUIT,Euronext Growth Paris,FR0004030708,EUR,France
ALDUX.PA,ADUX,Euronext Growth Paris,FR0012821890,EUR,France
ALDV.PA,ADC SIIC,Euronext Paris,BE0974269012,EUR,France
ALDVI.PA,ADVICENNE,Euronext Growth Paris,FR0013296746,EUR,France
ALEAC.PA,EDILIZIACROBATICA,Euronext Growth Paris,IT0005351504,EUR,France
ALECO.PA,ECOMIAM,Euronext Growth Paris,FR0013534617,EUR,France
ALECP.PA,EUROPACORP,Euronext Growth Paris,FR0010490920,EUR,France
ALECR.PA,EUROFINS CEREP,Euronext Growth Paris,FR0013256518,EUR,France
ALEFA.PA,EDUFORM ACTION,Euronext Growth Paris,FR0010882886,EUR,France
ALEMG.PA,LABO EUROMEDIS,Euronext Growth Paris,FR0000075343,EUR,France
ALEMS.PA,European Medical S,"Euronext Growth Brussels, Paris",BE0974497290,EUR,France
ALEMV.PA,EMOVA GROUP,Euronext Growth Paris,FR0013356755,EUR,France
ALENO.PA,ENOGIA,Euronext Growth Paris,FR0014004974,EUR,France
ALENT.PA,ETHERO,Euronext Growth Paris,FR0010424697,EUR,France
ALEO2.PA,EO2,Euronext Growth Paris,FR0010465534,EUR,France
ALERO.PA,EUROLAND CORPORATE,Euronext Growth Paris,FR0010157115,EUR,France
ALERS.PA,EUROBIO-SCIENTIFIC,Euronext Growth Paris,FR0013240934,EUR,France
ALESA.PA,ECOSLOPS,Euronext Growth Paris,FR0011490648,EUR,France
ALESE.PA,ENTECH,Euronext Growth Paris,FR0014004362,EUR,France
ALETC.PA,ENERGY SOLAR,Euronext Growth Paris,ES0105687000,EUR,France
ALEUA.PA,EURASIA GROUPE,Euronext Growth Paris,FR0010844001,EUR,France
ALEUP.PA,EUROPLASMA,Euronext Growth Paris,FR0014011QJ8,EUR,France
ALEXA.PA,EXACOMPTA CLAIREF.,Euronext Growth Paris,FR0000064164,EUR,France
ALEXP.PA,ONE EXPERIENCE,Euronext Growth Paris,FR0013266772,EUR,France
ALFEN.AS,ALFEN,Euronext Amsterdam,NL0012817175,EUR,Netherlands
ALFER.PA,SERGEFERRARI GROUP,Euronext Growth Paris,FR0011950682,EUR,France
ALFLE.PA,FLEURY MICHON,Euronext Growth Paris,FR0000074759,EUR,France
ALFLO.PA,FLORENTAISE,Euronext Growth Paris,FR001400GO75,EUR,France
ALFO.MI,ALFONSINO,Euronext Growth Milan,IT0005466039,EUR,Italy
ALFOR.PA,FORSEE POWER,Euronext Growth Paris,FR0014005SB3,EUR,France
ALFPC.PA,FOUNTAINE PAJOT,Euronext Growth Paris,FR0010485268,EUR,France
ALFRE.PA,FREELANCE.COM,Euronext Growth Paris,FR0004187367,EUR,France
ALFUM.PA,FILL UP MEDIA,Euronext Growth Paris,FR001400AEM6,EUR,France
ALGAE.PA,FERMENTALG,Euronext Growth Paris,FR0011271600,EUR,France
ALGEC.PA,GECI INTL,Euronext Growth Paris,FR001400M1R1,EUR,France
ALGEN.PA,GENOWAY,Euronext Growth Paris,FR0004053510,EUR,France
ALGEV.PA,GEVELOT,Euronext Growth Paris,FR0000033888,EUR,France
ALGID.PA,EGIDE,Euronext Growth Paris,FR0000072373,EUR,France
ALGIL.PA,GROUPE GUILLIN,Euronext Growth Paris,FR0012819381,EUR,France
ALGIR.PA,SIGNAUX GIROD,Euronext Growth Paris,FR0000060790,EUR,France
ALGLD.PA,GOLD BY GOLD,Euronext Growth Paris,FR0011208693,EUR,France
ALGRO.PA,GROLLEAU,Euronext Growth Paris,FR0014005ZM5,EUR,France
ALGTR.PA,GROUPE TERA,Euronext Growth Paris,FR0013429404,EUR,France
ALHAF.PA,HAFFNER ENERGY,Euronext Growth Paris,FR0014007ND6,EUR,France
ALHEX.PA,HEXAOM,Euronext Growth Paris,FR0004159473,EUR,France
ALHF.PA,HF COMPANY,Euronext Growth Paris,FR0000038531,EUR,France
ALHG.PA,LOUIS HACHETTE,Euronext Growth Paris,FR001400TL40,EUR,France
ALHGO.PA,HAMILTON GLOBAL OP,Euronext Growth Paris,GB00BMDXQ672,EUR,France
ALHGR.PA,HOFFMANN,Euronext Growth Paris,FR0013451044,EUR,France
ALHIT.PA,HITECHPROS,Euronext Growth Paris,FR0010396309,EUR,France
ALHOP.PA,HOPSCOTCH GROUPE,Euronext Growth Paris,FR0000065278,EUR,France
ALHPI.PA,HOPIUM,Euronext Growth Paris,FR0014010QE1,EUR,France
ALHRG.PA,HERIGE,Euronext Growth Paris,FR0000066540,EUR,France
ALHRS.PA,HYDROGEN REFUELING,Euronext Growth Paris,FR0014001PM5,EUR,France
ALHUN.PA,HUNYVERS,Euronext Growth Paris,FR0014007LQ2,EUR,France
ALHYF.PA,LHYFE,Euronext Growth Paris,FR0014009YQ1,EUR,France
ALHYP.PA,HIPAY GROUP,Euronext Growth Paris,FR0012821916,EUR,France
ALI2S.PA,I2S,Euronext Growth Paris,FR0005854700,EUR,France
ALIBR.PA,CALIBRE,Euronext Growth Paris,FR0014004QR6,EUR,France
ALICA.PA,ICAPE HOLDING,Euronext Growth Paris,FR001400A3Q3,EUR,France
ALIE.PA,SIPARIO MOVIES,Euronext Growth Paris,IT0005380602,EUR,France
ALIEV.PA,IEVA GROUP,Euronext Growth Paris,FR0014015ND9,EUR,France
ALIKO.PA,IKONISYS,Euronext Growth Paris,FR00140048X2,EUR,France
ALIMO.PA,GROUPIMO,Euronext Growth Paris,FR0014000RP6,EUR,France
ALIMP.PA,IMPLANET,Euronext Growth Paris,FR0013470168,EUR,France
ALIMR.PA,IMMERSION,Euronext Growth Paris,FR0013060100,EUR,France
ALINN.PA,INNELEC MULTIMEDIA,Euronext Growth Paris,FR0000064297,EUR,France
ALINS.PA,INTRASENSE,Euronext Growth Paris,FR0011179886,EUR,France
ALINT.PA,INTEGRAGEN,Euronext Growth Paris,FR0010908723,EUR,France
ALINV.PA,INVIBES ADVERTSING,Euronext Growth Paris,BE0974299316,EUR,France
ALISP.PA,ISPD,Euronext Growth Paris,ES0109429037,EUR,France
ALITL.PA,IT LINK,Euronext Growth Paris,FR0000072597,EUR,France
ALJXR.PA,ARCHOS,Euronext Growth Paris,FR001400KO61,EUR,France
ALKAL.PA,KALRAY,Euronext Growth Paris,FR0010722819,EUR,France
ALKEY.PA,KEYRUS,Euronext Growth Paris,FR0004029411,EUR,France
ALKKO.PA,KKO INTERNATIONAL,Euronext Growth Paris,FR0013374667,EUR,France
ALKLA.PA,KLARSEN,Euronext Growth Paris,FR0011038348,EUR,France
ALKLH.PA,KLEA HOLDING,Euronext Growth Paris,FR0013481835,EUR,France
ALKLK.PA,KERLINK,Euronext Growth Paris,FR0013156007,EUR,France
ALKLN.PA,KALEON,Euronext Growth Paris,IT0005678104,EUR,France
ALKOM.PA,KOMPUESTOS,Euronext Growth Paris,ES0105425005,EUR,France
ALLAN.PA,LANSON-BCC,Euronext Growth Paris,FR0004027068,EUR,France
ALLDL.PA,GROUPE LDLC,Euronext Growth Paris,FR0000075442,EUR,France
ALLEX.PA,LEXIBOOK LINGUIST.,Euronext Growth Paris,FR0000033599,EUR,France
ALLFG.AS,ALLFUNDS GROUP,Euronext Amsterdam,GB00BNTJ3546,EUR,Netherlands
ALLGO.PA,LARGO,Euronext Growth Paris,FR0013308582,EUR,France
ALLHB.PA,LES HOTELS BAVEREZ,Euronext Growth Paris,FR0007080254,EUR,France
ALLIX.PA,WALLIX,Euronext Growth Paris,FR0010131409,EUR,France
ALLLN.PA,LLEIDA,Euronext Growth Paris,ES0105089009,EUR,France
ALLOG.PA,LOGIC INSTRUMENT,Euronext Growth Paris,FR0000044943,EUR,France
ALLPL.PA,LEPERMISLIBRE,Euronext Growth Paris,FR001400F2Z1,EUR,France
ALLSF.PA,LE SLIP FRANCAIS,Euronext Growth Paris,FR0014018Y10,EUR,France
ALLUX.PA,INSTALLUX,Euronext Growth Paris,FR0000060451,EUR,France
ALMAR.PA,MARE NOSTRUM,Euronext Growth Paris,FR0013400835,EUR,France
ALMAS.PA,MASTRAD,Euronext Growth Paris,FR0004155687,EUR,France
ALMCE.PA,MON COURTIER ENERG,Euronext Growth Paris,FR001400H3A0,EUR,France
ALMDG.PA,MGI DIGITAL GRAPHI,Euronext Growth Paris,FR0010353888,EUR,France
ALMDT.PA,MEDIANTECHNOLOGIES,Euronext Growth Paris,FR0011049824,EUR,France
ALMER.PA,SAPMER,Euronext Growth Paris,FR0010776617,EUR,France
ALMET.PA,METHANOR,Euronext Growth Paris,FR0011217710,EUR,France
ALMEX.PA,MEXEDIA,Euronext Growth Paris,IT0005450819,EUR,France
ALMGI.PA,MG INTERNATIONAL,Euronext Growth Paris,FR0010204453,EUR,France
ALMIB.PA,AMOEBA,Euronext Growth Paris,FR0011051598,EUR,France
ALMIN.PA,MINT,Euronext Growth Paris,FR0004172450,EUR,France
ALMKS.PA,MAKING SCIENCE,Euronext Growth Paris,ES0105463006,EUR,France
ALMKT.PA,MAUNA KEA TECH,Euronext Growth Paris,FR0010609263,EUR,France
ALMLB.PA,MILIBOO,Euronext Growth Paris,FR0013053535,EUR,France
ALMOU.PA,MOULINVEST,Euronext Growth Paris,FR0011033083,EUR,France
ALMRB.PA,MR BRICOLAGE,Euronext Growth Paris,FR0004034320,EUR,France
ALMS.MI,ALIA MENTIS,Euronext Growth Milan,IT0005717241,EUR,Italy
ALMUN.PA,MUNIC,Euronext Growth Paris,FR0013462231,EUR,France
ALNEV.PA,NEOVACS,Euronext Growth Paris,FR0014018EV4,EUR,France
ALNFL.PA,NFL BIOSCIENCES,Euronext Growth Paris,FR0014003XT0,EUR,France
ALNG.OL,ALNG,Euronext Expand Oslo,NO0010607971,NOK,Norway
ALNLF.PA,NEOLIFE,Euronext Growth Paris,FR0011636083,EUR,France
ALNMG.PA,NETMEDIA GROUP,Euronext Growth Paris,FR001400RF99,EUR,France
ALNMR.PA,NAMR,Euronext Growth Paris,FR0014003J32,EUR,France
ALNN6.PA,ENENSYS,Euronext Growth Paris,FR0013330792,EUR,France
ALNOV.PA,NOVACYT,Euronext Growth Paris,FR0010397232,EUR,France
ALNRG.PA,ENERGISME,Euronext Growth Paris,FR001401A702,EUR,France
ALNSC.PA,NSC GROUPE,Euronext Growth Paris,FR0000064529,EUR,France
ALNSE.PA,NSE,Euronext Growth Paris,FR0004065639,EUR,France
ALNTG.PA,NETGEM,Euronext Growth Paris,FR0004154060,EUR,France
ALNXT.PA,NEXTEDIA,Euronext Growth Paris,FR0004171346,EUR,France
ALO.PA,ALSTOM,Euronext Paris,FR0010220475,EUR,France
ALODC.PA,OMER-DECUGIS & CIE,Euronext Growth Paris,FR0014003T71,EUR,France
ALODY.PA,ODYSSEE TECHNO,Euronext Growth Paris,FR001400U4P9,EUR,France
ALOKW.PA,GROUPE OKWIND,Euronext Growth Paris,FR0013439627,EUR,France
ALOPM.PA,ONCODESIGN PM,Euronext Growth Paris,FR001400CM63,EUR,France
ALORA.PA,ALTHEORA,Euronext Growth Paris,FR0000061244,EUR,France
ALORD.PA,ORDISSIMO,Euronext Growth Paris,FR0013318052,EUR,France
ALPAS.PA,PASSAT,Euronext Growth Paris,FR0000038465,EUR,France
ALPAT.PA,PLANT ADVANCED,Euronext Growth Paris,FR0010785790,EUR,France
ALPAU.PA,PAULIC MEUNERIE,Euronext Growth Paris,FR0013479730,EUR,France
ALPDX.PA,PISCINES DESJOYAUX,Euronext Growth Paris,FR0000061608,EUR,France
ALPER.PA,PERRIER (GERARD),Euronext Growth Paris,FR0000061459,EUR,France
ALPET.PA,PET SERVICE,Euronext Growth Paris,NL0015001HZ9,EUR,France
ALPG.PA,PREATONI GROUP,Euronext Growth Paris,FR001400WXE7,EUR,France
ALPHI.PA,FACEPHI,Euronext Growth Paris,ES0105029005,EUR,France
ALPJT.PA,POUJOULAT,Euronext Growth Paris,FR0000066441,EUR,France
ALPM.PA,PRECIA,Euronext Growth Paris,FR0014004EC4,EUR,France
ALPRE.PA,PREDILIFE,Euronext Growth Paris,FR0010169920,EUR,France
ALPRG.PA,PROLOGUE,Euronext Growth Paris,FR0010380626,EUR,France
ALPRI.PA,PRISMAFLEX INTL,Euronext Growth Paris,FR0004044600,EUR,France
ALPUL.PA,PULLUP ENTERTAIN,Euronext Growth Paris,FR0012419307,EUR,France
ALPVL.PA,PLAST. VAL LOIRE,Euronext Growth Paris,FR0013252186,EUR,France
ALPWG.PA,PRODWAYS GROUP,Euronext Growth Paris,FR0012613610,EUR,France
ALQGC.PA,QUANTUM GENOMICS,Euronext Growth Paris,FR0011648971,EUR,France
ALQWA.PA,QWAMPLIFY,Euronext Growth Paris,FR0010889386,EUR,France
ALREA.PA,REALITES,Euronext Growth Paris,FR0011858190,EUR,France
ALREB.PA,REBIRTH,Euronext Growth Paris,IT0005460081,EUR,France
ALRFG.PA,RACING FORCE,Euronext Growth Paris,IT0005466963,EUR,France
ALRGR.PA,ROUGIER S.A.,Euronext Growth Paris,FR0000037640,EUR,France
ALRIB.PA,RIBER,Euronext Growth Paris,FR0000075954,EUR,France
ALRIS.PA,RISING STONE,Euronext Growth Paris,FR00140164Q1,EUR,France
ALROC.PA,ROCTOOL,Euronext Growth Paris,FR0010523167,EUR,France
ALRPD.PA,RAPID NUTRITION,Euronext Growth Paris,GB00BVVK7R18,EUR,France
ALSAF.PA,SAFE,Euronext Growth Paris,FR001400ZU25,EUR,France
ALSAS.PA,STRADIM ESPAC.FIN,Euronext Growth Paris,FR0000074775,EUR,France
ALSEC.PA,SODITECH,Euronext Growth Paris,FR0000078321,EUR,France
ALSEI.PA,SEIF SPA,Euronext Growth Paris,IT0005353484,EUR,France
ALSEM.PA,SEMCO TECHNOLOGIES,Euronext Growth Paris,FR0014010H01,EUR,France
ALSEN.PA,SENSORION,Euronext Growth Paris,FR0012596468,EUR,France
ALSGD.PA,SPINEGUARD,Euronext Growth Paris,FR0011464452,EUR,France
ALSMA.PA,SMAIO,Euronext Growth Paris,FR0014005I80,EUR,France
ALSMB.LS,SAMBA DIGITAL,Euronext Growth Lisbon,PTDGL0AM0003,EUR,Portugal
ALSOG.PA,SOGECLAIR,Euronext Growth Paris,FR0000065864,EUR,France
ALSPT.PA,SPARTOO,Euronext Growth Paris,FR00140043Y1,EUR,France
ALSPW.PA,SPINEWAY,Euronext Growth Paris,FR001400N2P2,EUR,France
ALSRS.PA,SIRIUS MEDIA,Euronext Growth Paris,FR0014017FP5,EUR,France
ALSTI.PA,STIF,Euronext Growth Paris,FR001400MDW2,EUR,France
ALSTW.PA,STREAMWIDE,Euronext Growth Paris,FR0010528059,EUR,France
ALTA.PA,ALTAREA,Euronext Paris,FR0000033219,EUR,France
ALTAI.PA,LIGHTON,Euronext Growth Paris,FR0013230950,EUR,France
ALTAO.PA,ATON,Euronext Growth Paris,FR0004153930,EUR,France
ALTD.PA,TONNER DRONES,Euronext Growth Paris,FR001400H2X4,EUR,France
ALTHE.PA,THERACLION,Euronext Growth Paris,FR0010120402,EUR,France
ALTHO.PA,METAVISIO,Euronext Growth Paris,FR00140066X4,EUR,France
ALTHX.PA,THX PHARMA,Euronext Growth Paris,FR0013286259,EUR,France
ALTME.PA,TME PHARMA,Euronext Growth Paris,NL0015000YE1,EUR,France
ALTOO.PA,TOOSLA,Euronext Growth Paris,FR00140062B9,EUR,France
ALTOU.PA,TOUAX,Euronext Growth Paris,FR0000033003,EUR,France
ALTPC.PA,SMTPC,Euronext Growth Paris,FR0004016699,EUR,France
ALTR.LS,ALTRI SGPS,Euronext Lisbon,PTALT0AE0002,EUR,Portugal
ALTRA.PA,TRACTIAL,Euronext Growth Paris,FR0014014ZV8,EUR,France
ALTRI.PA,TRILOGIQ,Euronext Growth Paris,FR0010397901,EUR,France
ALTUV.PA,BIO-UV GROUP,Euronext Growth Paris,FR0013345493,EUR,France
ALTXC.PA,TXCOM,Euronext Growth Paris,FR0010654087,EUR,France
ALU10.PA,U10 CORP,Euronext Growth Paris,FR0000079147,EUR,France
ALUAV.PA,EMBENTION,Euronext Growth Paris,ES0105639001,EUR,France
